FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
91_529	91_529	-0.1666019	0.1479841	0.04481467	-0.04725967	0.02133808	0.005213646	-0.0005797339	-0.03004226	-0.01272704	-0.01002319
92_92_Leiden	92_92_Leiden	-0.1353468	0.1019289	0.03487798	-0.0376628	0.02223507	0.003513565	0.001507477	-0.004037308	0.003326181	-0.0005721967
92_433	92_433	-0.1667156	0.1459524	0.04222627	-0.04342738	0.0192655	0.002939437	7.556619e-05	-0.03002432	-0.01412712	-0.008351618
93_93_Leiden	93_93_Leiden	-0.154022	0.1282008	0.0396481	-0.04504206	0.02563263	0.001622165	-0.0004247919	-0.02475482	-0.00808679	-0.00261453
93_817	93_817	-0.164056	0.138041	0.04139673	-0.04412312	0.02062226	0.002883591	0.001164035	-0.02884719	-0.01151185	-0.005622317
94_94_Leiden	94_94_Leiden	-0.1572046	0.1304052	0.04120582	-0.03822247	0.02913206	0.005715504	-0.002006887	-0.02921757	-0.009147846	-0.007037367
94_625	94_625	-0.166387	0.1410449	0.04281735	-0.04264596	0.0211063	0.002009278	0.001099745	-0.02459314	-0.009847842	-0.004491036
95_49	95_49	-0.1656029	0.1371575	0.04160501	-0.05038042	0.01066277	0.002393109	0.0005134005	-0.02527969	-0.007498503	-0.009914263
95_95_Leiden	95_95_Leiden	-0.1521624	0.1221993	0.04772797	-0.04131768	0.02133184	0.00594244	0.0007044842	-0.02587299	-0.009653562	-0.009173724
96_96_Leiden	96_96_Leiden	-0.1509488	0.1245191	0.03789774	-0.03998507	0.02486499	0.00212875	5.493602e-06	-0.02459488	-0.01062424	-0.005214687
96_337	96_337	-0.1670716	0.1395112	0.04269647	-0.04449956	0.02393588	0.005827674	-0.000541176	-0.02986259	-0.01007635	-0.007604127
97_97_Leiden	97_97_Leiden	-0.1560432	0.1255745	0.04206643	-0.04066505	0.02815011	0.001999981	0.001526073	-0.02787272	-0.009715465	-0.0107269
97_145	97_145	-0.1691349	0.1446058	0.04615589	-0.04480989	0.02159233	0.005032855	0.0004413198	-0.02724698	-0.009839226	-0.009789602
98_98_Leiden	98_98_Leiden	-0.1487788	0.1251493	0.04078276	-0.04060578	0.02261564	0.004960603	-0.0008811037	-0.02017419	-0.006975575	-0.009514277
98_241	98_241	-0.1583158	0.1331173	0.04145349	-0.04399659	0.01148126	0.0007997077	-0.001082886	-0.0201987	-0.01224093	-0.006008487
99_99_Leiden	99_99_Leiden	-0.1528032	0.1251985	0.04324249	-0.04195321	0.02446389	0.00473987	0.001654477	-0.02412737	-0.008570387	-0.008711727
99_215287890	99_215287890	-0.1613477	0.1308759	0.03827551	-0.03892061	0.01940041	0.004452239	-0.0004812049	-0.02622913	-0.01173916	-0.00400602
100_100_Leiden	100_100_Leiden	-0.1492892	0.1188238	0.04132875	-0.03886678	0.01950754	0.0009723881	0.002831675	-0.02337176	-0.01196304	-0.005119996
100_215285060	100_215285060	-0.1633903	0.1415698	0.0496101	-0.04316633	0.01314347	0.002503048	0.001927544	-0.0259836	-0.008959066	-0.006484246
101_101_Leiden	101_101_Leiden	-0.1515079	0.1228588	0.04140564	-0.03695145	0.02497239	0.008048982	0.001154569	-0.02744855	-0.01226694	-0.005734518
101_215292530	101_215292530	-0.1673092	0.1439405	0.04738372	-0.04898324	0.01661256	0.004770521	-0.001020436	-0.03566878	-0.01377187	-0.01121952
102_102_Leiden	102_102_Leiden	-0.1505969	0.1253976	0.04015161	-0.0380796	0.02361813	0.004102032	0.0005684644	-0.02912697	-0.01196696	-0.005339081
102_215286340	102_215286340	-0.1665065	0.1384228	0.04832169	-0.04046633	0.01771428	-0.0006802329	-0.0004708359	-0.03099543	-0.01074447	-0.007622627
103_103_Leiden	103_103_Leiden	-0.1447281	0.1257923	0.04435507	-0.04218982	0.01389161	0.001907404	0.0004089636	-0.0226166	-0.008503766	-0.003502262
103_215292830	103_215292830	-0.1634892	0.1422312	0.04526449	-0.03918692	0.01728195	0.004067972	-0.001935607	-0.02896789	-0.01455042	-0.009831996
104_104_Leiden	104_104_Leiden	-0.1448673	0.1192574	0.04068748	-0.03536227	0.01846592	0.003509723	-0.0004247093	-0.02008904	-0.006958948	-0.002539045
104_215298190	104_215298190	-0.1652253	0.1469403	0.04712262	-0.04367897	0.008891815	0.003745165	-0.001889268	-0.03207071	-0.01506759	-0.005797728
105_105_Leiden	105_105_Leiden	-0.1509127	0.1278276	0.04644626	-0.04143916	0.01916682	0.001490603	-0.0005207329	-0.02553002	-0.01021893	-0.006320115
105_215294070	105_215294070	-0.1259015	0.081642	-0.02650105	-0.01279545	0.003318672	-0.002530649	-0.0001860485	-0.01478098	-0.00625142	-0.003314808
106_106_Leiden	106_106_Leiden	-0.1456295	0.1205279	0.04062173	-0.03757011	0.0136735	0.005248929	-0.002086704	-0.02228343	-0.008985399	-0.004068095
106_1150147719	106_1150147719	-0.1556812	0.1257617	0.03802369	-0.03746434	0.01526673	0.00209655	-0.003312956	-0.009206137	-0.005992386	-0.002748336
107_107_Leiden	107_107_Leiden	-0.1467597	0.1204909	0.04684645	-0.03995739	0.01742643	0.003258667	0.001236887	-0.02613434	-0.01028359	-0.004712914
107_1085428817	107_1085428817	-0.151997	0.117254	0.03317859	-0.03997993	0.01737021	-0.0006426283	0.002850614	-0.007931765	-0.003975751	-0.00323153
108_108_Leiden	108_108_Leiden	-0.1498721	0.1285131	0.03971048	-0.04098285	0.01726278	0.001211724	-0.0004498626	-0.02336377	-0.007985045	-0.00235228
108_1150145456	108_1150145456	-0.151772	0.1268486	0.03660929	-0.03851524	0.006532461	0.0008628694	0.001011508	-0.009243979	-0.00174863	-0.001471605
109_109_Leiden	109_109_Leiden	-0.1474567	0.1178594	0.03825262	-0.03555945	0.01773431	0.003267613	-0.0003428763	-0.02254841	-0.007788874	-0.001396161
109_1109609420	109_1109609420	-0.1530159	0.1289723	0.03731802	-0.04253267	0.006981377	0.002617975	0.001460948	-0.01030113	-0.005739725	-8.666638e-05
110_110_Leiden	110_110_Leiden	-0.148811	0.1248496	0.04301061	-0.04376375	0.01563193	0.001421472	-0.001807293	-0.02253882	-0.007964091	-0.007354294
111_111_Leiden	111_111_Leiden	-0.1534614	0.1234203	0.04676575	-0.04339843	0.02151488	0.004069849	0.0007324873	-0.02800495	-0.008191663	-0.007053362
111_997	111_997	-0.1636489	0.1413263	0.04582354	-0.04097267	0.01871699	0.002344382	0.0009858297	-0.02999906	-0.01376616	-0.008586059
112_112_Leiden	112_112_Leiden	-0.1515909	0.1256232	0.04163408	-0.03836552	0.01130149	0.002113426	0.0002929904	-0.02439411	-0.006659412	-0.01006739
112_ARC724	112_ARC724	-0.1383983	0.1295016	0.04398902	-0.04512697	-0.0376741	0.0005657395	-0.001609919	0.004326179	0.004760097	-0.003864289
113_113_Leiden	113_113_Leiden	-0.1580738	0.1264296	0.04409357	-0.04050261	0.02766947	0.005703023	-0.002482523	-0.03013042	-0.0104466	-0.003190539
113_949	113_949	-0.1622903	0.1350534	0.03870399	-0.04205764	0.02078521	0.003067521	-0.0007874833	-0.02568798	-0.007490245	-0.01271684
114_114_Leiden	114_114_Leiden	-0.1547035	0.1277055	0.03901952	-0.03903302	0.02796449	0.00372457	0.003095028	-0.02727973	-0.008430202	-0.008334976
114_565	114_565	-0.1631469	0.1397806	0.0455479	-0.04590577	0.01300839	0.003353144	-0.001449024	-0.02501786	-0.009729957	-0.005980746
115_115_Leiden	115_115_Leiden	-0.1479757	0.1219211	0.03784996	-0.04079716	0.01603027	0.001952943	-0.0002358651	-0.02253802	-0.009395045	-0.006507669
115_757	115_757	-0.1632094	0.1356389	0.04240261	-0.04050435	0.01231419	0.002985986	0.00136109	-0.02482679	-0.008990612	-0.002457723
116_116_Leiden	116_116_Leiden	-0.1458261	0.1219686	0.04122894	-0.04188962	0.01333096	0.00411231	0.0009168989	-0.01823623	-0.005005334	-0.005098783
116_853	116_853	-0.1625983	0.1424834	0.04531125	-0.04685698	0.02519072	0.003133373	-0.002608266	-0.03182622	-0.01446416	-0.001026907
117_117_Leiden	117_117_Leiden	-0.1509953	0.1211026	0.03778205	-0.04178945	0.02007513	0.000800488	0.0001476325	-0.02331414	-0.01104462	-0.003933267
117_469	117_469	-0.1665339	0.1454347	0.04330293	-0.04166114	0.02106931	0.00377502	-0.001979683	-0.03509932	-0.01537934	-0.004339814
118_118_Leiden	118_118_Leiden	-0.1469148	0.1236523	0.03751988	-0.04172121	0.02142292	0.001456946	-0.001921361	-0.02047614	-0.008849765	-0.005091785
118_661	118_661	-0.1644911	0.1409846	0.05122414	-0.04717685	0.02349441	0.002120568	0.0009900223	-0.02521134	-0.009926979	-0.007457324
119_119_Leiden	119_119_Leiden	-0.1502978	0.1211027	0.0419481	-0.03952315	0.02083263	0.005397341	-0.0004046791	-0.0250992	-0.0094802	-0.007730616
119_373	119_373	-0.165475	0.1428412	0.04512184	-0.0427791	0.02206699	0.00351927	-0.0005571967	-0.02736842	-0.01084449	-0.008943678
120_85	120_85	-0.1641668	0.1400125	0.04511959	-0.04233194	0.01539793	0.004231606	-8.519909e-07	-0.02691656	-0.009772283	-0.005643322
120_120_Leiden	120_120_Leiden	-0.1476965	0.1204284	0.04001318	-0.03765781	0.009410861	0.003360754	4.393885e-05	-0.01843302	-0.006692826	-0.002273115
121_121_Leiden	121_121_Leiden	-0.1452412	0.1195864	0.03698103	-0.04135553	0.01534576	0.001540784	0.001325083	-0.02440343	-0.007029028	0.0001528733
121_181	121_181	-0.1645213	0.1338849	0.04445351	-0.04127265	0.0184587	0.001702146	0.002307905	-0.02561363	-0.0103055	-0.004907057
122_122_Leiden	122_122_Leiden	-0.1487584	0.1237969	0.04359003	-0.04245438	0.02571562	-0.0001554844	-4.524608e-05	-0.01867169	-0.004440259	-0.006139763
122_277	122_277	-0.1598677	0.1368391	0.04439983	-0.04468135	0.01444308	0.000953419	0.002580322	-0.01501497	-0.006705283	-0.005809982
123_123_Leiden	123_123_Leiden	-0.1500008	0.1224365	0.04278561	-0.03836696	0.02438554	0.0005760709	-0.0009263412	-0.0257958	-0.0125146	-0.005860773
123_215290240	123_215290240	-0.1622154	0.1393849	0.03992364	-0.04393045	0.01437587	0.001083004	-0.002677944	-0.02587201	-0.006996927	-0.006036834
124_124_Leiden	124_124_Leiden	-0.1538163	0.1274869	0.0430289	-0.03920291	0.02366948	0.00200502	0.001455395	-0.02868962	-0.01261158	-0.01047021
124_215294550	124_215294550	-0.1645809	0.1390124	0.04037538	-0.04158775	0.01026397	-0.002684955	0.002569361	-0.02483623	-0.007588618	-0.004914437
125_125_Leiden	125_125_Leiden	-0.1529291	0.1230095	0.04402485	-0.04504953	0.02954721	-0.000196791	0.0008768484	-0.02342982	-0.01266596	-0.003222886
125_215292550	125_215292550	-0.163015	0.1411607	0.0509462	-0.0484474	0.01169792	-0.0005835363	0.001319662	-0.02775673	-0.008598155	-0.01002577
126_126_Leiden	126_126_Leiden	-0.1564322	0.1232201	0.04135834	-0.04024991	0.02720827	0.005009104	0.001206577	-0.02976185	-0.01229734	-0.01060799
126_215293470	126_215293470	-0.1664781	0.1399895	0.04103585	-0.04057429	0.02296176	0.001915384	0.001553743	-0.02905109	-0.01340717	-0.00607374
127_127_Leiden	127_127_Leiden	-0.1494927	0.122902	0.03950241	-0.04296872	0.02328389	0.00289482	0.001812676	-0.02796077	-0.01155576	-0.008543265
127_215291960	127_215291960	-0.1663641	0.1362726	0.03964038	-0.03894563	0.02002719	0.002583312	-0.00119908	-0.03593493	-0.01643677	-0.008497946
128_128_Leiden	128_128_Leiden	-0.1535065	0.127715	0.03956487	-0.04045811	0.02447463	0.002132393	-0.001047057	-0.02586358	-0.008020294	-0.004597337
129_129_Leiden	129_129_Leiden	-0.1541876	0.1256054	0.04470086	-0.03850159	0.02281284	0.004434815	0.000171217	-0.03200831	-0.01381436	-0.006449943
129_215287790	129_215287790	-0.1657515	0.1388904	0.04166629	-0.04294852	0.01079165	0.006425485	0.001051619	-0.02961168	-0.01009083	-0.006079162
130_130_Leiden	130_130_Leiden	-0.1469207	0.1205362	0.04266139	-0.04044413	0.01916041	0.001030798	0.001674025	-0.02060937	-0.007542731	-0.004784633
130_1031466634	130_1031466634	-0.1508946	0.1281084	0.03954687	-0.04363522	0.00747925	0.001479726	0.0003338695	-0.01009518	-0.001299198	-0.005890695
131_131_Leiden	131_131_Leiden	-0.156151	0.1260061	0.04254872	-0.04139805	0.02488285	-0.001665755	-0.0006530558	-0.02967377	-0.01163494	-0.007177417
131_215292610	131_215292610	-0.1671683	0.1388129	0.04532309	-0.04640031	0.01271896	0.004169543	0.0001686807	-0.02846364	-0.009202884	-0.007284121
132_132_Leiden	132_132_Leiden	-0.1485564	0.1240246	0.04088182	-0.04340154	0.0190787	0.001918933	-0.001062539	-0.02283057	-0.009107813	-0.007148049
132_1130807156	132_1130807156	-0.1586519	0.1294753	0.04000777	-0.04051211	0.03629076	0.008946755	-0.001734523	-0.01475378	-0.006894211	-0.002015734
133_133_Leiden	133_133_Leiden	-0.1538813	0.123878	0.04235847	-0.04027892	0.02249055	0.0007421476	0.002341863	-0.02571399	-0.01101559	-0.007603029
133_1150211421	133_1150211421	-0.1574406	0.1334959	0.04054385	-0.03977679	0.0196452	0.003681422	0.0003812481	-0.01534957	-0.006221434	-0.008719882
134_134_Leiden	134_134_Leiden	-0.1452368	0.1180853	0.04288143	-0.03653186	0.01017955	0.004096014	0.0003772815	-0.01595791	-0.004041297	-0.0005070106
134_1102113410	134_1102113410	-0.1536945	0.1245657	0.03815693	-0.04120985	0.005926499	0.002236609	-0.0002184404	-0.01105398	5.986963e-07	0.0009084086
135_135_Leiden	135_135_Leiden	-0.1450557	0.120103	0.04514454	-0.03912599	0.01750608	0.004522098	2.726445e-05	-0.02447559	-0.008265666	-0.002079253
135_1049752866	135_1049752866	-0.1319945	0.09664672	0.000600514	-0.02974808	-0.001947563	0.003346855	-0.0003609213	-0.006409406	0.0004121094	-0.00774873
136_136_Leiden	136_136_Leiden	-0.1412541	0.1160534	0.0415135	-0.03449814	0.02053465	0.002353106	0.0008842214	-0.0229597	-0.01046625	-0.007696893
136_ARC807	136_ARC807	-0.1430078	0.1300411	0.04669803	-0.04628625	-0.03448738	-0.002267357	-0.0008852502	0.006052834	0.006471624	-0.001053112
137_137_Leiden	137_137_Leiden	-0.1511994	0.1226798	0.04398709	-0.04221271	0.02329723	0.003993219	0.002373427	-0.02604513	-0.01081715	-0.01020819
137_EA4090	137_EA4090	-0.1659849	0.1404225	0.04455278	-0.04196673	0.01670486	0.006056111	-0.000157136	-0.02874313	-0.01394905	-0.007331489
138_138_Leiden	138_138_Leiden	-0.1509576	0.1262837	0.03869671	-0.04185813	0.02576222	0.006959241	-0.002346112	-0.02276607	-0.01089286	-0.004974814
138_ARC558	138_ARC558	-0.1383408	0.1277693	0.04135369	-0.04414854	-0.03825777	-0.0007430189	-0.0007651136	0.004406638	0.004024826	-0.0007928822
139_139_Leiden	139_139_Leiden	-0.1384576	0.103807	0.03957884	-0.03906896	0.01227391	0.005699684	0.0001652211	-0.01916076	-0.007456647	-0.003382413
139_589	139_589	-0.1656968	0.1399139	0.04310502	-0.04576017	0.01416442	0.003772703	-0.001524474	-0.02730317	-0.01305142	-0.007157751
140_140_Leiden	140_140_Leiden	-0.1458759	0.1200116	0.04233047	-0.04007376	0.01569047	0.003789737	-0.0003814496	-0.02241752	-0.008258606	-0.008776267
140_781	140_781	-0.1658451	0.1400566	0.0438027	-0.04583632	0.01914542	0.006832921	0.002787287	-0.03437217	-0.01341184	-0.004124882
141_141_Leiden	141_141_Leiden	-0.1516257	0.1209676	0.03985577	-0.03602509	0.01914195	0.003156722	-0.001225766	-0.02534806	-0.007377029	-0.003623266
141_877	141_877	-0.1634847	0.1365801	0.04067279	-0.0394665	0.007723517	0.0002091949	-0.0007312289	-0.02189328	-0.007304867	-0.008030736
142_142_Leiden	142_142_Leiden	-0.144388	0.1165947	0.04457332	-0.03730647	0.01346414	0.003525541	0.001899638	-0.01849662	-0.0049746	-0.003664793
142_685	142_685	-0.1689009	0.1369563	0.04695249	-0.04264858	0.02504821	0.003888121	-0.0006844265	-0.0326007	-0.01293906	-0.01003907
143_143_Leiden	143_143_Leiden	-0.1522809	0.1271002	0.04041747	-0.04379354	0.02145387	0.001575697	0.001077021	-0.02779262	-0.01011517	-0.005089386
143_397	143_397	-0.1688442	0.1397449	0.04416931	-0.0433945	0.02722737	0.006396593	-0.001083993	-0.02170984	-0.007423612	-0.009216032
144_144_Leiden	144_144_Leiden	-0.1501747	0.1245565	0.04484149	-0.04174749	0.02069836	0.004166619	-0.001385165	-0.02627326	-0.008085736	-0.005096859
144_493	144_493	-0.1698918	0.1409099	0.04576518	-0.04445063	0.02524655	0.00490328	-0.002069599	-0.0295059	-0.01325082	-0.00618197
145_145_Leiden	145_145_Leiden	-0.1446833	0.1162863	0.03826322	-0.0355095	0.0194722	0.004193087	0.0002741715	-0.02231201	-0.008633089	-0.005113457
145_301	145_301	-0.1671892	0.1454343	0.04468819	-0.04465589	0.02050472	0.005176211	-0.002431691	-0.0250073	-0.009969579	-0.005560379
146_13	146_13	-0.1638115	0.1393936	0.04421911	-0.04065108	0.02315658	0.005618296	-0.0002576555	-0.02678398	-0.01167951	-0.008193692
146_146_Leiden	146_146_Leiden	-0.1520063	0.1282982	0.04188568	-0.03784626	0.02501208	0.004512587	-0.001261785	-0.02450146	-0.009137215	-0.005409643
147_109	147_109	-0.1683221	0.139977	0.04224654	-0.04569947	0.02343698	0.001640578	0.001662279	-0.02487109	-0.009344099	-0.005828248
147_147_Leiden	147_147_Leiden	-0.1532485	0.1224526	0.04231107	-0.04010616	0.02018288	0.002670939	-0.0009311912	-0.02445645	-0.0102676	-0.007408536
148_148_Leiden	148_148_Leiden	-0.1529251	0.1231255	0.04237212	-0.0431753	0.02308953	0.003252238	-0.0002666422	-0.02941092	-0.01027502	-0.00750199
148_205	148_205	-0.1631087	0.1368859	0.04774108	-0.04845391	0.01043342	7.21226e-05	0.0005334783	-0.02246748	-0.007713283	-0.003248322
149_149_Leiden	149_149_Leiden	-0.1502494	0.1234651	0.04089003	-0.03902187	0.01997771	0.001826629	0.0005108762	-0.02702491	-0.01131203	-0.005214808
149_215294020	149_215294020	-0.1667591	0.1405748	0.04670179	-0.0396995	0.01461115	0.008444769	0.001917705	-0.03323546	-0.01446163	-0.006680741
150_150_Leiden	150_150_Leiden	-0.1490332	0.1216767	0.04089296	-0.04003776	0.01740427	0.002184393	-0.001082398	-0.02406263	-0.008183628	-0.002811063
150_215289670	150_215289670	-0.1684836	0.1388715	0.04262041	-0.03976228	0.02105018	0.004739523	-0.001355823	-0.03412897	-0.01640252	-0.005681159
151_151_Leiden	151_151_Leiden	-0.1551861	0.1278984	0.04368421	-0.04232125	0.02281882	0.002209687	-0.001408535	-0.02606647	-0.01132561	-0.002972898
151_215298180	151_215298180	-0.1608587	0.1352891	0.04488149	-0.0406158	0.01823852	0.001799725	0.002225913	-0.02687675	-0.01058867	-0.006449273
152_152_Leiden	152_152_Leiden	-0.1452695	0.1181574	0.04005245	-0.03828918	0.0130908	0.002196266	-0.0001920194	-0.01772621	-0.008396404	-0.005760211
152_215288420	152_215288420	-0.1629854	0.1370105	0.04050053	-0.0408878	0.01228384	0.00288511	-0.001011388	-0.03150398	-0.01671184	-0.008820692
153_153_Leiden	153_153_Leiden	-0.1451316	0.1167168	0.03979153	-0.03935368	0.01710062	0.001057203	-0.001659434	-0.02157295	-0.008712327	-0.006021822
153_215285050	153_215285050	-0.1667293	0.1381225	0.04333618	-0.0403153	0.01681553	0.003294364	-0.0008328648	-0.02866921	-0.00902577	-0.006848909
154_154_Leiden	154_154_Leiden	-0.1514836	0.123065	0.0406893	-0.0416148	0.02117366	0.005786347	-0.00226515	-0.02389493	-0.01211725	-0.002954402
154_215297960	154_215297960	-0.163582	0.1382889	0.04499903	-0.03837083	0.01652711	0.003760382	-0.0009298448	-0.03129248	-0.01221794	-0.006368918
155_155_Leiden	155_155_Leiden	-0.1515093	0.1253785	0.04168632	-0.03802817	0.02136544	0.004595651	0.001225404	-0.02645574	-0.01090487	-0.01137479
155_1102059417	155_1102059417	-0.1562184	0.1250855	0.03682983	-0.03831951	0.01939439	0.002641367	-0.002860194	-0.01200738	-0.002914831	-0.004256364
156_156_Leiden	156_156_Leiden	-0.150491	0.1228758	0.03914514	-0.03736348	0.02682331	0.004278369	0.0001598008	-0.02770384	-0.01192866	-0.007649887
156_215293970	156_215293970	-0.1657533	0.1381065	0.04667112	-0.04763693	0.01080552	-0.00145624	-0.001100442	-0.02816925	-0.01048631	-0.004081467
157_1153942946	157_1153942946	-0.1513007	0.1249223	0.0353805	-0.04074247	0.008522243	0.001356596	0.001864405	-0.008740662	-0.004520882	-0.004708656
158_158_Leiden	158_158_Leiden	-0.1449423	0.1182547	0.0416822	-0.03833932	0.01105083	0.0008407608	0.0008182254	-0.02086756	-0.009349768	-0.003820161
158_1071511549	158_1071511549	-0.154426	0.1238965	0.04058541	-0.04061507	0.008651402	0.001450491	-0.001769857	-0.004177752	0.0004926202	-0.001009868
159_1141390122	159_1141390122	-0.1539713	0.1222453	0.04440744	-0.04129938	0.0157239	0.004523972	-0.0005460579	-0.0113203	-0.004132284	0.003971862
160_160_Leiden	160_160_Leiden	-0.149134	0.1218487	0.04017268	-0.03996504	0.01976576	0.003301184	0.0001246311	-0.02622938	-0.009026365	-0.002060378
160_HCSC10	160_HCSC10	-0.1398173	0.127609	0.04769674	-0.04470496	-0.04021391	-0.003077208	-0.003317321	0.002354003	0.004281709	-2.411757e-06
161_161_Leiden	161_161_Leiden	-0.141499	0.1171327	0.0393074	-0.03834706	0.01601543	0.003808875	0.001331721	-0.02217061	-0.007006715	-0.007570422
161_EA4178	161_EA4178	-0.07118717	-0.01597338	-0.1320117	0.02205753	0.004563191	-8.35921e-05	-0.0009456396	-0.001703084	0.002260162	0.0002519513
162_162_Leiden	162_162_Leiden	-0.1474212	0.1167808	0.04526147	-0.04312956	0.02230859	0.0003534397	0.001537642	-0.02334058	-0.008628561	-0.002918759
162_ARC608	162_ARC608	-0.1428499	0.1284249	0.04963754	-0.04355747	-0.04266331	-0.0004929741	-0.003337678	0.003925082	0.00505304	0.0003436272
163_163_Leiden	163_163_Leiden	-0.1550918	0.1262749	0.04542078	-0.04038179	0.02106641	0.002250313	0.002135794	-0.03199195	-0.01366562	-0.008170797
163_709	163_709	-0.1634106	0.1403275	0.04347534	-0.0434455	0.01376176	0.002726549	-0.0003143736	-0.02507857	-0.01114305	-0.005114546
164_164_Leiden	164_164_Leiden	-0.1460077	0.1173955	0.04120361	-0.03869371	0.0123321	0.005184352	0.002328995	-0.02377761	-0.009293262	-0.001640672
164_421	164_421	-0.1574346	0.1363855	0.04443958	-0.04048858	0.0126817	0.00113545	0.002398881	-0.02649178	-0.009088217	-0.009893102
165_165_Leiden	165_165_Leiden	-0.1424838	0.1181635	0.03872411	-0.03530402	0.0102127	0.002561422	0.001014448	-0.02004229	-0.006667169	-0.001997573
165_613	165_613	-0.1627224	0.13514	0.04434076	-0.03713377	0.01834094	0.005130483	-0.0001265225	-0.03090698	-0.009182954	-0.009473952
166_166_Leiden	166_166_Leiden	-0.1466814	0.1162126	0.03839285	-0.03877766	0.0154791	0.003489406	0.0005380136	-0.02248829	-0.007061256	-0.005847309
166_805	166_805	-0.1626466	0.1401525	0.04449826	-0.04502211	0.01669395	0.001595042	-0.001350462	-0.02741786	-0.01280881	-0.006416284
167_167_Leiden	167_167_Leiden	-0.1514346	0.1277399	0.04103268	-0.04145492	0.01985497	-0.0005819629	0.0004842133	-0.03157675	-0.01345968	-0.002973312
