FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1815_215298640	1815_215298640	0.02652226	0.2368766	0.006961438	-0.02915581	-0.01092802	-0.01017245	0.01939351	0.03754324	-0.01001699	-0.01184111
1816_215298470	1816_215298470	0.03147919	0.2376348	0.007134406	-0.02759621	-0.01276453	-0.01069069	0.02379741	0.03931336	-0.01288433	-0.008844127
1817_215298020	1817_215298020	0.02760754	0.2380983	0.009097598	-0.02756515	-0.01237689	-0.01024426	0.02195474	0.03808793	-0.00498303	-0.009752324
1818_215287810	1818_215287810	0.029085	0.2314503	0.005822705	-0.02597611	-0.01203065	-0.01633272	0.02071965	0.02726349	-0.01157899	-0.01189346
1819_215291930	1819_215291930	0.02966737	0.2325424	0.007193147	-0.03347949	-0.01613681	-0.01357909	0.01985091	0.0334387	-0.005413879	-0.007236346
1820_215294190	1820_215294190	0.02500032	0.2350093	0.00543903	-0.02668283	-0.009572703	-0.01217246	0.02065145	0.03102623	-0.006494727	-0.01371897
1821_1102058083	1821_1102058083	0.02824611	0.2313357	0.006473483	-0.0269406	-0.01559015	-0.01239193	0.0194653	0.0335374	-0.008104799	-0.01097364
1822_215292400	1822_215292400	0.02860576	0.2301786	0.003853066	-0.02612072	-0.01585227	-0.008528317	0.01838669	0.03421026	-0.01342159	-0.0114692
1823_1153944232	1823_1153944232	0.0290279	0.2284417	0.008818487	-0.02662435	-0.006325848	-0.01445687	0.01743341	0.03297545	-0.01011058	-0.01278544
1824_1071514627	1824_1071514627	0.02370257	0.2293165	0.009924807	-0.02476886	-0.008516395	-0.008799989	0.02498735	0.03279054	-0.008660553	-0.01029003
1825_1141421932	1825_1141421932	0.03045992	0.2276992	0.009482572	-0.02621037	-0.004091577	-0.01315605	0.01486779	0.03338718	-0.009597343	-0.01290589
1826_HCSC08	1826_HCSC08	0.02301076	0.2310781	0.004821335	-0.03342262	-0.009136861	-0.0121476	0.0217105	0.03176858	-0.00897651	-0.01580231
1827_EA3746	1827_EA3746	0.02728293	0.2336848	0.00995793	-0.03134319	-0.009903489	-0.01350988	0.01959017	0.03511852	-0.004041014	-0.01232137
1828_ARC604	1828_ARC604	0.02542989	0.2304067	0.00780134	-0.02793024	-0.01010068	-0.01442043	0.01984139	0.03256411	-0.009285661	-0.009207556
1829_707	1829_707	0.02279766	0.2195739	0.007786148	-0.02335645	-0.00838634	-0.01153584	0.01804586	0.03367311	-0.01088409	-0.01128999
1830_419	1830_419	0.02762164	0.2328657	0.008475014	-0.02629035	-0.01099391	-0.01042092	0.0215672	0.03536584	-0.005829077	-0.009515252
1831_611	1831_611	0.0240719	0.2276745	0.01373228	-0.0300889	-0.009445742	-0.01214887	0.01464775	0.02968215	-0.003372449	-0.01212246
1832_803	1832_803	0.02506309	0.2357196	0.01202207	-0.0236146	-0.0185697	-0.01397954	0.02394161	0.02915764	-0.005381087	-0.01092943
1833_515	1833_515	0.02338403	0.2272055	0.005044581	-0.02459832	-0.0109223	-0.0106624	0.02303803	0.03252283	-0.008302982	-0.009844098
1834_899	1834_899	0.02669523	0.2308542	0.003546281	-0.02515883	-0.008728116	-0.006804766	0.02136573	0.03359471	-0.006532472	-0.01103403
1836_227	1836_227	0.03085523	0.2284539	0.007542695	-0.02936876	-0.003168246	-0.01264176	0.02062665	0.03398454	-0.007457313	-0.01256067
1837_323	1837_323	0.02908971	0.2340956	0.005892635	-0.02757063	-0.008398806	-0.01017038	0.02331292	0.03088653	-0.01100829	-0.01057544
1838_35	1838_35	0.02630062	0.224226	0.01298017	-0.02856725	-0.01080081	-0.01626526	0.01936636	0.03009846	-0.002717357	-0.009559894
1839_215292980	1839_215292980	0.02988308	0.2297051	0.007981007	-0.02862206	-0.009377479	-0.01206423	0.02163753	0.03880055	-0.007137508	-0.01378459
1840_215292760	1840_215292760	0.02434322	0.2344136	0.00615767	-0.02836637	-0.00932623	-0.01267648	0.02195014	0.03292105	-0.006010861	-0.007586467
1841_215294260	1841_215294260	0.02787778	0.2307816	0.006990868	-0.02386548	-0.01093067	-0.008795266	0.01883255	0.03019844	-0.01186073	-0.0116473
1842_215287850	1842_215287850	0.02649596	0.2334198	0.005264584	-0.02870092	-0.009606896	-0.01383936	0.02307616	0.03465834	-0.002353273	-0.01194444
1843_215286980	1843_215286980	0.02750125	0.2359303	0.009266709	-0.02838387	-0.01187565	-0.01638145	0.01768901	0.0326437	-0.00828687	-0.008587421
1844_215298560	1844_215298560	0.02547439	0.234365	0.00558772	-0.02865905	-0.01010432	-0.01382152	0.02425711	0.03121285	-0.004960917	-0.01006782
1845_1085431981	1845_1085431981	0.02626792	0.2321741	0.009644696	-0.02858887	-0.01163869	-0.01450552	0.02451125	0.02982228	-0.0108718	-0.01085756
1846_215289720	1846_215289720	0.02796975	0.2319296	0.009211376	-0.02819344	-0.002543692	-0.01419325	0.02164866	0.03522585	-0.01047899	-0.006990739
1847_1141430147	1847_1141430147	0.02622661	0.2230164	0.008758721	-0.02944177	-0.00918111	-0.01102954	0.02165445	0.03059864	-0.006950112	-0.01574563
1848_1109612217	1848_1109612217	0.02609324	0.2264387	0.008343101	-0.02987112	-0.007268781	-0.01347812	0.02093686	0.03608503	-0.007734194	-0.01276612
1849_1153917607	1849_1153917607	0.02425339	0.2275759	0.009902329	-0.02771932	-0.01225847	-0.0113207	0.02149523	0.03063561	-0.009368093	-0.01144011
1850_EA3856	1850_EA3856	0.02849762	0.2322	0.009081379	-0.02935501	-0.004206701	-0.01431903	0.02373729	0.03478028	-0.007194402	-0.007152893
1851_971	1851_971	0.0306483	0.2299959	0.00726893	-0.02595602	-0.01444307	-0.00956691	0.02109137	0.03479093	-0.006334441	-0.00688528
1852_ARC651	1852_ARC651	0.0231043	0.228755	0.008990193	-0.02533029	-0.003152637	-0.01140074	0.02395731	0.03661797	-0.01251134	-0.008259785
1853_923	1853_923	0.02523358	0.2361035	0.006368609	-0.02787778	-0.0154025	-0.01164072	0.01576414	0.03290112	-0.006292637	-0.01024069
1854_731	1854_731	0.02664119	0.2327299	0.006904656	-0.02451529	-0.001148397	-0.009181325	0.01799703	0.03128323	-0.009102747	-0.01204173
1855_539	1855_539	0.02377096	0.231382	0.008042912	-0.03081345	-0.01016753	-0.01301192	0.02136373	0.03882515	-0.009988412	-0.007654976
1856_443	1856_443	0.02659894	0.2308889	0.004408049	-0.02603246	-0.004874382	-0.01287788	0.0220442	0.03353543	-0.008304608	-0.005760235
1857_827	1857_827	0.02528941	0.232773	0.01180642	-0.02817102	-0.01068055	-0.01367347	0.02656035	0.03408395	-0.008963233	-0.01187455
1858_635	1858_635	0.02177652	0.2331807	0.004032685	-0.02732644	-0.01484733	-0.009704405	0.02113541	0.03348429	-0.01090547	-0.01245167
1859_59	1859_59	0.02839597	0.2298441	0.006691568	-0.02839884	-0.01225278	-0.01383993	0.02180424	0.0306483	-0.004031484	-0.007120818
1860_347	1860_347	0.02508236	0.2332703	0.006447994	-0.02673092	-0.01484346	-0.01511085	0.02158643	0.03284815	-0.003582413	-0.01105539
1861_155	1861_155	0.02505554	0.2289639	0.008757394	-0.02371839	-0.0103538	-0.01303964	0.01851264	0.03252773	-0.007000092	-0.01288896
1862_251	1862_251	0.02806959	0.2315835	0.003834926	-0.02434403	-0.01138608	-0.01293218	0.02236741	0.0323623	-0.01031263	-0.008659401
1863_215288640	1863_215288640	0.02401633	0.2298115	0.01187015	-0.02771894	-0.01055843	-0.01269464	0.02577647	0.0378757	-0.00742459	-0.008592345
1864_215284840	1864_215284840	0.02218487	0.2312248	0.007251817	-0.0270139	-0.0102578	-0.0145875	0.02434815	0.02966	-0.01317704	-0.01128019
1865_215299020	1865_215299020	0.02617636	0.2308225	0.004666589	-0.02876188	-0.01173919	-0.01281689	0.02405414	0.03158372	-0.008754646	-0.008633617
1866_215285480	1866_215285480	0.02436916	0.225297	0.006525174	-0.02928694	-0.006419813	-0.008744308	0.02365615	0.03047945	-0.006226495	-0.004899674
1867_215288010	1867_215288010	0.02770951	0.2279645	0.01325517	-0.02720126	-0.007413909	-0.01351959	0.01965048	0.03022949	-0.006760097	-0.00897482
1868_215293410	1868_215293410	0.0247354	0.2346523	0.009356428	-0.02025499	-0.008198776	-0.01309032	0.01667189	0.03436484	-0.01146353	-0.004914937
1869_215293630	1869_215293630	0.02622178	0.2342951	0.004659127	-0.02891121	-0.01766398	-0.006479941	0.02005815	0.03402118	-0.01030387	-0.008156811
1870_1031454525	1870_1031454525	0.02601136	0.2314068	0.00770871	-0.02350179	-0.007960591	-0.008298884	0.01827632	0.03253774	-0.007962043	-0.006964577
1871_1089780849	1871_1089780849	0.02839289	0.2331141	0.008878801	-0.02790522	-0.009776121	-0.01286553	0.02345493	0.03326974	-0.003318089	-0.007406581
1872_1150205372	1872_1150205372	0.02502384	0.2313452	0.01344809	-0.0288459	-0.008616534	-0.01124718	0.02346341	0.03333524	-0.006530865	-0.00539077
1873_1130820490	1873_1130820490	0.02216668	0.2245328	0.004713315	-0.02549817	-0.007783088	-0.01349656	0.02724861	0.03706553	-0.00938879	-0.008033422
1874_1038	1874_1038	0.02447428	0.2333673	0.01041989	-0.0275161	-0.009300449	-0.0107262	0.02587052	0.03340606	-0.008215618	-0.01270935
1875_1007	1875_1007	0.02580431	0.2323672	0.005610181	-0.02841106	-0.01486847	-0.01805492	0.01722154	0.03535859	-0.0050584	-0.008608457
1876_ARC752	1876_ARC752	0.0271458	0.2297654	0.004584286	-0.02544408	-0.009648416	-0.0101878	0.0202297	0.03139514	-0.00999768	-0.01629356
1877_959	1877_959	0.02567849	0.2354698	0.007693818	-0.02573976	-0.00956906	-0.01188614	0.02204497	0.0297013	-0.01347925	-0.009912476
1878_575	1878_575	0.02483555	0.2324092	0.01019421	-0.02714492	-0.01044612	-0.009140866	0.02067644	0.03146591	-0.007225697	-0.008569202
1879_767	1879_767	0.02858777	0.2312618	0.007612536	-0.02465708	-0.01654776	-0.0110469	0.01951022	0.03182412	-0.007083897	-0.01602884
1880_863	1880_863	0.02821719	0.2283827	0.001504548	-0.02616891	-0.01416631	-0.008991542	0.02235504	0.03524427	-0.01161162	-0.009545829
1881_479	1881_479	0.02367272	0.2312839	0.006832274	-0.0311584	-0.01013423	-0.01141313	0.01980317	0.035577	-0.007542927	-0.01088448
1882_671	1882_671	0.02570271	0.229898	0.006598169	-0.02333594	-0.008901265	-0.01471572	0.02388659	0.03434812	-0.009586552	5.260384e-05
1883_383	1883_383	0.02793785	0.2335685	0.007000077	-0.02801239	-0.01637387	-0.01182647	0.02380703	0.0315074	-0.009306085	-0.005703821
1884_95	1884_95	0.02713795	0.2319741	0.01130893	-0.02622665	-0.01468708	-0.01156166	0.02054487	0.03897203	-0.006430221	-0.008047031
1885_191	1885_191	0.02387275	0.2358645	0.004958414	-0.03189594	-0.01537875	-0.008657207	0.02166085	0.0361318	-0.009022281	-0.01321361
1886_287	1886_287	0.02468605	0.2238589	0.005387938	-0.02414774	-0.01065723	-0.01095745	0.01831584	0.03227228	-0.004922105	-0.01650451
1887_215290200	1887_215290200	0.02587833	0.2309484	0.007887801	-0.02880333	-0.01189189	-0.01244479	0.01756451	0.03374858	-0.003314355	-0.0111564
1888_215285640	1888_215285640	0.0270868	0.2300915	0.007877791	-0.02697842	-0.006642253	-0.01338224	0.01964558	0.03247548	-0.007645302	-0.01190859
1889_215298760	1889_215298760	0.02905623	0.235109	0.003999276	-0.03080278	-0.007572202	-0.01264912	0.02435568	0.03456633	-0.007798387	-0.0133723
1890_215298100	1890_215298100	0.02359984	0.2327818	0.0102777	-0.02688472	-0.01774789	-0.01506384	0.02175102	0.03783154	-0.007030984	-0.007220825
1891_215284430	1891_215284430	0.02634165	0.2329427	0.008138638	-0.0270233	-0.009700892	-0.01291295	0.01689237	0.03570031	-0.008015354	-0.004903185
1892_215292210	1892_215292210	0.02605448	0.2305594	0.006268048	-0.03064656	-0.01640364	-0.01142241	0.02288252	0.03590444	-0.006772456	-0.009352046
1893_215291970	1893_215291970	0.02815645	0.2335822	0.00919238	-0.02442517	-0.01112761	-0.01052677	0.02293106	0.03682464	-0.004489753	-0.007426591
1894_1049743916	1894_1049743916	0.02889707	0.2314607	0.01144504	-0.02499563	-0.01420068	-0.007926136	0.02267699	0.03031986	-0.008841357	-0.01140001
1895_215294030	1895_215294030	0.02746686	0.2308308	0.004417373	-0.03003684	-0.008039956	-0.01300842	0.01849582	0.031655	-0.00789763	-0.01228812
1896_1137891211	1896_1137891211	0.02402946	0.22697	0.007445674	-0.02867326	-0.008355036	-0.008520172	0.02160756	0.03167518	-0.009028809	-0.007453413
1897_1150143687	1897_1150143687	0.02011664	0.2277973	0.007457218	-0.02878891	-0.007964009	-0.01165342	0.01773971	0.03219824	-0.0108626	-0.009208254
1898_1102111803	1898_1102111803	0.02699059	0.2276988	0.005696193	-0.02454252	-0.01041938	-0.01095683	0.02360239	0.03439067	-0.005954426	-0.007339325
1899_1071556782	1899_1071556782	0.02520562	0.2306747	0.009613719	-0.02511808	-0.002504878	-0.008944104	0.02310732	0.03216444	-0.009662573	-0.008237365
1900_ARC836	1900_ARC836	0.02471515	0.2305611	0.01001125	-0.02454856	-0.01183106	-0.009611874	0.0209089	0.03626396	-0.00817744	-0.01164702
1901_1019	1901_1019	0.02263916	0.2358754	0.007578405	-0.02573178	-0.004735467	-0.0107201	0.02084844	0.03434755	-0.01449856	-0.01091297
1902_ARC579	1902_ARC579	0.02884423	0.2262498	0.008718146	-0.02744276	-0.01517955	-0.009322954	0.01859277	0.03254445	-0.008579268	-0.01221803
1903_599	1903_599	0.02294697	0.2321907	0.009568833	-0.02545648	-0.007634921	-0.01757128	0.02330307	0.03632624	-0.008822406	-0.01176219
1904_791	1904_791	0.02709137	0.2334739	0.007472202	-0.02102679	-0.01107969	-0.008897393	0.01746317	0.03584145	-0.007915398	-0.01036661
1905_887	1905_887	0.03143748	0.233117	0.005797926	-0.02763496	-0.006783065	-0.01212481	0.02209333	0.02872708	-0.01367603	-0.009533157
1906_695	1906_695	0.02883519	0.2328371	0.008446561	-0.03269292	-0.0112831	-0.01342193	0.02034761	0.03417782	-0.008966904	-0.01364745
1907_407	1907_407	0.02338957	0.2291021	0.008373615	-0.02914843	-0.01135363	-0.008454351	0.02124701	0.03240077	-0.007176423	-0.01190437
1908_503	1908_503	0.02716715	0.2319435	0.005578842	-0.02742309	-0.009221082	-0.01310396	0.02416979	0.03369298	-0.0102452	-0.01219058
1909_311	1909_311	0.02498596	0.2274735	0.007103804	-0.02530542	-0.009013111	-0.01503765	0.0221688	0.03432415	-0.00844161	-0.0113533
1910_23	1910_23	0.02732506	0.2358239	0.008924521	-0.03147191	-0.008273563	-0.01219667	0.01871504	0.03637642	-0.005986118	-0.01175594
1912_215	1912_215	0.02863701	0.2274365	0.007446908	-0.02526563	-0.008169171	-0.01451239	0.02150792	0.03520684	-0.004918261	-0.01212732
1913_215285420	1913_215285420	0.02720501	0.2343021	0.003889986	-0.0303279	-0.01394963	-0.009566834	0.0215832	0.03059518	-0.007248556	-0.01326044
1914_215288370	1914_215288370	0.02384283	0.2340568	0.007982013	-0.02693583	-0.01067742	-0.01578445	0.01918652	0.03181688	-0.009065933	-0.003304715
1915_215293400	1915_215293400	0.02934813	0.2326011	0.008249016	-0.03021494	-0.01263652	-0.01392347	0.01729137	0.03312755	-0.009588741	-0.01134409
1916_215287040	1916_215287040	0.0248982	0.2319255	0.00509388	-0.02770795	-0.01049376	-0.01624583	0.02032469	0.0335085	-0.002905533	-0.01080242
1917_215284830	1917_215284830	0.02421686	0.2304688	0.01416968	-0.02617718	-0.01158589	-0.01105802	0.02062249	0.03627791	-0.01235662	-0.009776138
1918_215297790	1918_215297790	0.02867949	0.2346313	0.01049231	-0.02923017	-0.01421927	-0.01275075	0.01553691	0.03326152	-0.009495302	-0.01089111
1919_1109607905	1919_1109607905	0.02084018	0.2167431	0.009342749	-0.02493865	-0.01026594	-0.01352058	0.01790043	0.02984541	-0.00552539	-0.01439741
1920_215292150	1920_215292150	0.02716062	0.2317379	0.008332075	-0.02607378	-0.008229888	-0.01498158	0.01925271	0.03038284	-0.0060196	-0.01076554
1921_1153941431	1921_1153941431	0.02698357	0.2332064	0.00719314	-0.02367999	-0.008724839	-0.008735993	0.02316515	0.02971604	-0.005805005	-0.00863778
1922_1079249408	1922_1079249408	0.02926643	0.2334086	0.007980271	-0.02574438	-0.008133499	-0.008843059	0.02203526	0.04108944	-0.007368751	-0.0101394
1923_1141389160	1923_1141389160	0.02574033	0.2316424	0.006866414	-0.02527745	-0.01328691	-0.009566857	0.01974401	0.02894852	-0.006031451	-0.009630638
1924_1010	1924_1010	0.02618139	0.2321248	0.005707697	-0.02848244	-0.01166435	-0.01392599	0.02149248	0.03006018	-0.008052481	-0.007805499
1925_1025	1925_1025	0.02302273	0.2339063	0.006381518	-0.02581354	-0.01311039	-0.01206917	0.02369039	0.03379346	-0.006190653	-0.009811883
1926_ARC624	1926_ARC624	0.02595961	0.2283707	0.008011488	-0.02588477	-0.01286703	-0.008697307	0.02307678	0.02893185	-0.0007930576	-0.01309686
1927_719	1927_719	0.02409215	0.2299073	0.004018679	-0.03033253	-0.009871318	-0.01658208	0.01671937	0.03187262	-0.006190773	-0.009324602
1928_431	1928_431	0.02796212	0.2341665	0.01213631	-0.028632	-0.009225534	-0.01246364	0.02293673	0.03235144	-0.01039999	-0.009591178
1929_623	1929_623	0.02445236	0.2323978	0.006078084	-0.02671926	-0.007372277	-0.01496434	0.02445282	0.03269781	-0.01266838	-0.009313741
1930_815	1930_815	0.02466505	0.2334157	0.006275366	-0.0362992	-0.009876577	-0.01465748	0.02129852	0.03396752	-0.00332403	-0.0116826
1931_527	1931_527	0.02762255	0.232824	0.004823071	-0.02731235	-0.01391804	-0.01306612	0.01588414	0.03506454	-0.00930491	-0.01269506
1932_911	1932_911	0.02423792	0.232894	0.005672719	-0.02557562	-0.01254057	-0.01265459	0.02483165	0.03293089	-0.00697257	-0.01244899
1933_143	1933_143	0.02272932	0.226008	0.002395717	-0.02693922	-0.01277107	-0.009830488	0.02296628	0.03339407	-0.01052543	-0.01398885
1934_239	1934_239	0.0287487	0.2320652	0.008237124	-0.02996431	-0.01430496	-0.01280795	0.02096156	0.02899977	-0.005923509	-0.00827197
1935_335	1935_335	0.02943823	0.232774	0.006545636	-0.02686208	-0.01253627	-0.01097512	0.02057764	0.0323619	-0.009551881	-0.01247905
1936_47	1936_47	0.02759994	0.2311092	0.005256212	-0.03122772	-0.009597521	-0.01286568	0.02195539	0.03029794	-0.004942809	-0.007051757
1937_215298110	1937_215298110	0.02511464	0.232756	0.009588819	-0.02491325	-0.005074298	-0.01499527	0.02076066	0.03152865	-0.003437971	-0.009396916
1938_215292940	1938_215292940	0.02706039	0.2253393	0.004661285	-0.02727778	-0.0156789	-0.01145127	0.01788463	0.03495515	-0.009915862	-0.009861609
1939_215285450	1939_215285450	0.02656744	0.2345188	0.007476439	-0.0276945	-0.00549862	-0.012498	0.01995484	0.03135484	-0.007553288	-0.01105142
1940_215290350	1940_215290350	0.02554893	0.2288435	0.006229234	-0.02670938	-0.00965002	-0.01187516	0.02088869	0.03066029	-0.0006454945	-0.01085161
1941_215290150	1941_215290150	0.02293919	0.2315744	0.0110574	-0.02265345	-0.01531438	-0.009033474	0.01655092	0.03588185	-0.007277194	-0.008555151
1942_215292900	1942_215292900	0.02810835	0.2331083	0.009258487	-0.03081991	-0.01088728	-0.01079914	0.02354336	0.03406094	-0.009735275	-0.01068244
1943_1085434483	1943_1085434483	0.02975035	0.2318158	0.006466807	-0.02662231	-0.01413946	-0.01499146	0.01874218	0.03262446	-0.006962517	-0.01490638
1944_215293600	1944_215293600	0.02627717	0.23278	0.004273137	-0.0255001	-0.0106898	-0.009826246	0.02228957	0.03232123	-0.01204409	-0.008678819
1945_1150150931	1945_1150150931	0.0247238	0.2344798	0.005331339	-0.03028177	-0.007259069	-0.01149555	0.01762854	0.03422877	-0.01122305	-0.009504304
1946_1125320936	1946_1125320936	0.02696464	0.229127	0.003535587	-0.02613896	-0.01082103	-0.009502399	0.01828831	0.03547971	-0.008861292	-0.01037933
1947_1150144365	1947_1150144365	0.02485108	0.2336627	0.00605604	-0.02888174	-0.01088512	-0.01183413	0.02200277	0.03575159	-0.009337345	-0.007694682
1948_1015	1948_1015	0.02427627	0.2335171	0.004626372	-0.02434214	-0.0122123	-0.01082153	0.02380497	0.03145583	-0.005710554	-0.01364238
1949_983	1949_983	0.02349729	0.2303448	0.002176805	-0.0233602	-0.009197467	-0.01511391	0.02431293	0.0335142	-0.008216099	-0.01025266
1950_ARC689	1950_ARC689	0.02631911	0.2315615	0.005646834	-0.02767166	-0.002875898	-0.01901824	0.01981877	0.02951324	-0.008809009	-0.007608985
1951_935	1951_935	0.02435006	0.2252406	0.003309036	-0.02656196	-0.006697495	-0.01110606	0.02403796	0.03406601	-0.003102289	-0.003694476
1952_743	1952_743	0.02586196	0.2351886	0.009003464	-0.02812255	-0.01270225	-0.01365876	0.02459104	0.03693033	-0.006951348	-0.006468126
1953_551	1953_551	0.02507031	0.2271797	0.01268379	-0.02900581	-0.01267518	-0.01510131	0.02368492	0.03677737	-0.005562361	-0.005209145
1954_455	1954_455	0.02688448	0.2347659	0.008159591	-0.02670909	-0.01318607	-0.01019752	0.02311303	0.03429155	-0.003476947	-0.01170853
1955_839	1955_839	0.03070454	0.2331464	0.00522056	-0.02718322	-0.01054115	-0.01082369	0.01672255	0.03418429	-0.007534141	-0.003725224
1956_647	1956_647	0.02838635	0.2329601	0.005751526	-0.0293836	-0.01609424	-0.01203775	0.02312306	0.03186763	-0.0044684	-0.007259693
1957_71	1957_71	0.02772796	0.229754	0.006112737	-0.03163876	-0.005148722	-0.01743806	0.02323371	0.03122024	-0.007558084	-0.009630467
1958_359	1958_359	0.03053989	0.2302655	0.004184469	-0.0280598	-0.01632295	-0.0130408	0.0206994	0.03195113	-0.007124473	-0.008674538
1960_263	1960_263	0.02633313	0.2368525	0.005100081	-0.02309204	-0.01497967	-0.01283502	0.02430626	0.03804622	-0.01318863	-0.006448945
